id_amat,nome
12830,Via Zante prima di Via Meleri
12831,Via Mecenate dopo Via Fantoli
12832,Via Mecenate prima di Via Fantoli
12833,"Via Pecorini, 12"
12834,"Via Mecenate, 86 prima di Via Fantoli"
12835,"Via Mecenate, 99 prima di Via Fantoli"
12836,Via Pecorini fronte 14
12837,Via Mecenate dopo Via Quintiliano
12838,"Via Mecenate, 105 prima di Via Quintiliano"
12839,Via Mecenate dopo Via Quintiliano
12840,Via Mecenate dopo Via Quintiliano
12841,"Via Fantoli, 7 dopo Via Mecenate"
12842,"Via Fantoli, 7 prima di Via Mecenate"
12843,Via Fantoli sottopasso Tangenziale Est
12844,Via Fantoli sottopasso Tangenziale Est
12845,V.le dell'Aviazione dopo Via Fantoli
12846,V.le dell'Aviazione prima di Via Fantoli
12847,Via Pecorini dopo Via Cossa
12848,"Via Pecorini, 3 prima di Via Cossa"
12850,V.le dell'Aviazione dopo V.le Forlanini
12851,V.le Forlanini sottopasso Tangenziale Est
12852,"V.le Forlanini, 65 prima di V.le dell'Aviazione"
12853,"V.le Forlanini, 86 sotto sovrappasso pedonale"
12854,V.le Forlanini prima del sovrappasso pedonale
12855,"Via Pitteri, 4 fronte Via Borgomainerio"
12856,"Via Pitteri, 56 dopo Via Trentacoste"
12857,"Via Rubattino, 6"
12858,"Via Corelli, 16 dopo Via Aquila"
12859,"Via Corelli, 25 prima di Via Aquila"
12860,Via Corelli dopo Via Taverna
12861,"Via Corelli, 71 prima di Via Taverna"
12862,Via Corelli dopo Centro Saini
12863,"Via Corelli, prima del Centro Saini"
12864,"Via Rubattino, 37 fronte svincolo Tangenziale Est"
12865,Via Rubattino dopo Tangenziale Est
12866,Via Rubattino prima di Tangenziale Est
12867,"Via Rubattino, 84"
12868,"Via Rubattino, 81"
12870,Via Feltre fronte 100
12871,"Via Feltre, 100"
12872,Via Rombon (Istituto S.Cuore) dopo Tangenziale Est
12873,P.le Cim.Lambrate
12874,"Via Palmanova, 187 prima di Via Valdo"
12875,Via Palmanova fronte 187 dopo Via Valdo
12876,"Via Rizzoli, 2 dopo Via Cazzaniga"
12877,"Via Rizzoli, 1 prima di Via Cazzaniga"
12879,"Via Padova, 300 prima di Via S.Maria Rossa"
12880,Via Trasimeno 8/a
12882,Via Palmanova fronte 211
12883,"Via Palmanova, 209"
12884,Via Palmanova fronte 219
12885,"Via Palmanova, 221"
12886,"Via S.Mamete, 40"
12887,"Via S.Mamete, 51"
12888,Via Rizzoli fronte 13/a
12889,"Via Rizzoli, 45"
12890,"Via S.Mamete, 91"
12891,Via S.Mamete fronte 91
12892,Via Padova fc. 353 dopo di Via Palmanova
12893,"Via Padova, 353"
12894,Via Rizzoli fronte 81
12895,"Via Rizzoli, 79"
12896,Via Rizzoli dopo Via Padova
12898,Via Padova dopo Via Rizzoli
12899,P.le Stz C.na Gobba M2
12900,P.le Stz C.na Gobba M2
12901,Via Trasimeno prima di Via Saragat
12902,Via Trasimeno dopo Via Saragat
12903,"Via Trasimeno, 22/10 prima di Via S.Mamete"
12904,"Via Trasimeno, 40/10"
12905,"Via Parea, 4 dopo Via Vittorini"
12906,"Via Vittorini, 217 prima di Via Parea"
12907,"Via Vittorini, 250 dopo Via Parea"
12909,"Via Ucelli di Nemi, 51"
12910,"Via Ucelli di Nemi, 32"
12912,Via Ucelli di Nemi prima di Via Serrati
12913,"Via Ucelli di Nemi, 3 prima di Via M.te Oliveto"
12914,"Via Vittorini, 268 prima di Via degli Umiliati"
12915,Via Vittorini prima di Via degli Umiliati
12916,"Via Archimede,  prima di Via Pascoli (Linate)"
12917,"Via Archimede,  dopo Via Pascoli (Linate)"
12919,Via Pascoli dopo P.za Concordia (Linate)
12920,Via Pascoli fronte 10 (Linate)
12921,"V.le Forlanini, 32 dopo V.le Circonvallazione Idroscalo"
12922,V.le Forlanini dopo V.le Circonvallazione Idroscalo
12926,Aeroporto di Linate
12930,"Via Corelli, 136 Centro Sportivo Saini"
12934,Via Mosca fronte 118
12935,"Via G. D'Arezzo, 2 dopo Via Scarpa"
12936,"Via G. D'Arezzo, 3 dopo Via Scarpa"
12937,P.za De Angeli (solo discesa)
12938,Via Spadari prima di Via Hugo
12941,P.le Lagosta fronte ingresso mercato (anello interno)
12942,Via degli Ippocastani dopo Via degli Abeti
12943,P.le Stz Romolo M2
12944,Campo 53
12945,Via Chiese dopo V.le Fulvio Testi
12946,Via Chiese dopo V.le Sarca
12947,Via Chiese prima di Via Sesto S. Giovanni
12948,Via Sesto S. Giovanni prima di Via Porto Corsini
12949,Via Picco dopo Via Don Orione
12950,Via Picco prima di Via De La Salle
12951,Via Sesto S.Giovanni dopo Via Porto Corsini
12952,Via Chiese dopo Via Sesto S.Giovanni
12953,Via Chiese dopo V.le Sarca
12960,"Via Cassinis, 33 prima di Via Pallia"
12961,"Via Cassinis, 7 dopo Via Gaggia"
12962,"Via Marochetti, 19 prima di Via Avezzana"
12963,Via Bonconpagni dopo Via Avezzana
12964,Via Bonconpagni prima di Via Gaggia
12965,Via Bonconpagni prima di Via Pallia
12966,Via Forze Armate dopo Via Mazzarino
12967,Via Forze Armate dopo Via Labus
12969,V.le Tunisia prima di C.so B.Aires
12970,V.le Regina Giovanna prima di C.so B.Aires
12971,Via Gratosoglio dopo Via Feraboli
12978,P.za Bausan (localit? di sosta)
12979,Ungheria (localit? di sosta)
12981,"V.le N.Sauro, 38 dopo V.le Zara"
12982,Via S.Mamete fronte 11 dopo Via Adriano
12983,"Via S.Mamete, 26 prima di Via Trasimeno"
12984,Via Mol. di Lorenteggio prima di Via Lorenteggio
12985,"Via Pola, 21 prima di Via Sassetti"
12986,Via Val di Sole dopo Via Ripamonti
12987,Via Zama prima di Via Berlese
12988,"P.za della Repubblica, 5 dopo V.le M.te Santo"
12989,Via Turati prima di Via Mangili
12991,P.za S.Gioachimo prima di V.le della Liberazione
13097,"Via Lario, 54 prima di Via Nava"
13098,Via Vittorio Veneto prima di Via Don Gnocchi
13099,Via Vittorio Veneto dopo Via L. da Vinci
13100,Via Vittorio Veneto prima di Via Patellani
13104,"Via Vittorio Veneto, 44 dopo Via Isimbardi"
13105,Via Vittorio Veneto prima di Via Madonnina
13106,Via Vittorio Veneto dopo Via Ariosto
13107,Via Vittorio Veneto prima di Via Giovanni XXIII
13109,"Via Gozzoli, 51 altezza PT"
13110,Via Gozzoli dopo Via Monegherio
13112,"Via Gozzoli, 160"
13114,Via Gozzoli altezza Ipercoop
13115,Via Gozzoli dopo 116
13116,Via Degli Ulivi prima di Via Degli Ontani
13117,"V.le Testi, 190 prima di Via La Farina"
13118,"V.le Testi, 220 prima di Via S. Glicerio"
13119,"V.le Testi, 117 prima di Via S. Monica"
13120,"V.le Testi, 85 prima di Via Pianell"
13121,"V.le Testi, 69 prima di V.le Ca' Granda"
13123,"V.le Testi, 86 prima di Via S. Marcellina"
13124,"V.le Testi, 186 prima di V.le Rodi"
13127,Via Maffi prima di Via Sertoli
13128,Via G. da Fabriano fronte  7
13129,P.le Stz Molino Dorino M1
13130,"Via Gallarate, 417 prima di Via Torrazza"
13131,"Via Gallarate, 355 dopo Via Jona"
13132,Via Gallarate dopo Via Bolla
13133,"Via Gallarate, 279 dopo Via Cefalu"
13135,"Via Gallarate, 370 dopo Via Jona"
13136,Via Gallarate fronte 417 dopo Via Torrazza
13137,Via Merloni dopo Via Comasina
13140,"Via Lorenteggio, 278"
13141,"Nuova Vigevanese, 17"
13142,Via Copernico prima di Via Malakoff
13143,Via Copernico fra il civico 53-51
13144,"Via Copernico, 3"
13145,"Via Fermi, 8"
13146,V.le Italia dopo Via Roma
13147,"V.le Italia, 40"
13148,Via Cellini prima di Via delle Querce
13149,"Via Curiel, 2"
13150,"Via Curiel, 40 dopo Via Verdi"
13151,"Via Fermi, 15/A prima di Via della Repubblica"
13152,Via Copernico fronte 3 dopo V.le della Liberazione
13153,Via Copernico fronte 53
13154,Via Malakoff dopo Via Copernico
13155,Via Molinetto di Lorenteggio fronte capolinea 14
13156,"V.le Umbria, 27 dopo Via Muratori"
13157,"V.le Umbria, 5 prima di P.le Lodi"
13158,"V.le Isonzo, 4 dopo P.le Lodi"
13159,P.za Trento fronte 7
13160,"V.le Isonzo, 58 prima di Via Ripamonti"
13161,"V.le Toscana, 14 prima di Via Vittadini"
13162,V.le Toscana prima di Via Castelbarco
13164,V.le Isonzo fronte 2 prima di P.le Lodi
13165,V.le Umbria dopo P.le Lodi
13166,"V.le Umbria, 28 prima di Via Tertulliano"
13168,V.le Toscana dopo Via Bazzi
13169,"V.le Toscana 21 , prima di Via P. Leoni"
13170,"V.le Toscana 1, prima di Via Ripamonti"
13171,P.za Trento 7
13172,Via Tito Livio dopo P.za Salgari
13175,Via Lodovico il Moro fronte 95 prima di P.le Negrelli
13176,Via Lodovico il Moro fronte 179 prima di Via S. Colombano
13177,Strada Vigevanese fronte 7
13178,Via Milano prima di Via Concordia
13179,"Via A. Diaz, 6 dopo Via Vittorio Emanuele"
13180,"Via A. Diaz, 38 dopo Via Mazzini"
13181,"Via A. Diaz, 54 prima di Via Parini"
13182,Via Parini prima di Via Dante
13183,"Via Ugo Foscolo, 28"
13184,"V.le della Resistenza, 15"
13185,V.le della Resistenza prima di Via Isonzo
13186,"V.le Resistenza, 5 prima di P.za F.lli Cervi (solo discesa)"
13187,V.le Resistenza dopo Via F.lli Di Dio
13188,V.le della Resistenza dopo Via Isonzo
13189,V.le della Resistenza fronte 15
13190,"Via G. Galilei, 2 dopo Via U. Foscolo"
13191,"Via G. Galilei, 16 prima di Via Verdi"
13192,"Via Parini, 32"
13193,"Via S. Adele, 43"
13194,"Via S. Adele, 3 prima di Via Vittorio Emanuele"
13195,"Via Milano, 26 dopo Via Fiume"
13196,"Strada Vigevanese, 1 dopo Via 2 Giugno"
13197,"Strada Vigevanese, 5 prima di Via Molino"
13198,"Via Lodovico il Moro, 95 dopo P.za Negrelli"
13200,L.go Ascari (Stz Romolo M2)
13201,Via Milano f.c.8  dopo Via Diaz
13202,Via Vittorio Emanuele fronte 36
13203,Via Vittorio Emanuele fronte 5
13204,V.le della Resistenza dopo Via F.lli Di Dio
13205,Via Piave prima di Via Vittorio Veneto
13206,P.za Europa prima di Via Dei Navigli
13207,Via 4 Novembre prima di Via Vittorio Veneto
13208,"Via Vittorio Emanuele, 2 altezza deposito A.T.M."
13209,"Via Vittorio Emanuele, 36"
13211,"Via Milano, 11"
13212,V.le Abruzzi fronte 13
13213,V.le Abruzzi prima di P.za Molise
13214,"V.le Abruzzi, 1"
13215,V.le delle Regioni prima di Via Toscana
13216,Via Redecesio fronte 9 bis prima di Via Trento
13217,"Via Modigliani, 41 prima di Via 1Maggio"
13223,"P.za S. Ambrogio, 12"
13224,Via Manzoni fronte civico 9
13225,"Via Monzese, 25"
13226,Via Monzese dopo Via Nenni
13229,"Via Cellini, 2 prima di Via Cristei"
13232,"Via Modigliani, 10 dopo Via 1 Maggio"
13233,"Via Redecesio, 9 dopo Via Trento"
13234,"V.le Delle Regioni, 26 dopo Via Emilia"
13235,"Via Milano, 10 prima di Via Reggio Emilia"
13237,Via Ariosto dopo P.za Conciliazione
13239,Via Rogoredo dopo Via Busseto
13263,"Via Rogoredo, 34"
13264,P.le Autostazione Bisceglie M1
13265,"Via Kuliscioff, 4"
13266,"Via Kuliscioff, 26"
13267,"Via Volta, 6 prima di Via L. da Vinci"
13268,"Via Colombo, 6 prima di Via Borsini"
13269,"Via R. Sanzio, 5 dopo Via Buonarroti"
13273,"Via Roma, 12 prima di Via Colombo"
13275,"Via Milano, 1 prima di Via M.te Bianco"
13276,Via Curiel prima di Via delle Magnolie
13277,"Via delle Betulle, 7 dopo Via Dei Tigli"
13278,"Via dei Mandorli, 14 dopo Via delle Acacie"
13279,Via Don Sturzo prima di Via Gobetti
13280,Via Don Minzoni prima di Via Croce
13281,Via Gramsci dopo Via Croce
13283,"Via Don Sturzo, 1/a"
13284,"Via Turati, 5 dopo Via Gramsci"
13285,"Via Dei Mondorli, 25 prima di Via delle Acacie"
13286,"Via delle Betulle, 2 dopo Via delle Acacie"
13288,"Via Roma, 15 prima di Via Picozzi"
13289,Via Grandi dopo Via Pogliani
13290,Via Grandi dopo Via Pellico
13291,Via R. Sanzio dopo Via M. Buonarroti
13292,"Via Colombo, 11 dopo Via Borsini"
13293,Via Volta dopo Via L. da Vinci
13294,"Via Kuliscioff, 31"
13295,"Via Kuliscioff, 11 prima di Via Bisceglie"
13296,"Via Milano, 16 prima di Via Roma"
13298,S.S. 35 dei Giovi (sovrapasso Milano - Bergamo)
13312,Via Comasina dopo Via Teano
13314,P.le Aeroporto di Linate
13317,"Via Novegro, 7/a dopo Via Pascoli"
13319,Via Novegro prima di Strada Rivoltana
13320,"Strada Rivoltana, 25 prima di Circonvallazione"
13321,"Strada Rivoltana, 3 (ingresso tribune)"
13322,Strada Rivoltana fronte 2 dopo Via Buozzi
13324,Via Anulare civ. 4 - P.za Centro Commerciale
13325,Via Anulare civ. 80 - P.za Centro Commerciale
13326,Portineria MI-S.Felice dopo strada anulare
13327,"Via Trieste, 4 dopo strada provinciale"
13328,"Via Trieste, 24 prima Via Veneto"
13329,Via Veneto fronte 5 prima di Via Toscana
13330,"Via Abruzzi, 4 dopo Via Toscana"
13331,"V.le Abruzzi, 5"
13332,"V.le Abruzzi, 1"
13333,"Via Veneto, 5 dopo Via Toscana"
13334,"Via Trieste, 21 dopo Via Veneto"
13335,Strada Provinciale Mirazzano/Vimodrone dopo Via Trieste
13338,"Strada Rivoltana, 2 prima Via Buozzi"
13339,"Strada Rivoltana, 92 fronte Via Dante"
13340,Via Novegro dopo strada Rivoltana
13341,Via Novegro fronte 43
13342,"Via Novegro, 3"
13345,Via Roma dopo P.za Immacolata
13346,Via Roma prima di Via S. Pellico
13348,Via Vittorio Veneto dopo Via Gobetti
13350,Via Vittorio Veneto dopo Via Verga
13351,Via Comasinella dopo Via Bizzozzero
13353,"Via Corridoni, 7 dopo Via Toselli"
13358,V.le Milanofiori prima di V.le Gran S.Bernardo
13359,V.le Gran S.Bernardo prima di Strada 7
13360,V.le Gran S.Bernardo dopo Strada 7
13361,Via M.te Amiata prima di Via Monviso
13362,Via M.te Penice dopo Via M.te Amiata
13363,"Via Roma, 77"
13364,"V.le Lombardia, 9/a"
13367,Via Mazzocchi prima di Via Buozzi
13368,"Via Buozzi, 54 prima di Via Ariosto"
13369,"Via Buozzi, 102 prima di Via Alfieri"
13370,"Via Buozzi, 25"
13371,"Via Buozzi, 8"
13372,Via Buozzi civ. 1/b prima di Via Di Vittorio
13373,Via Fizzonasco prima di Via Kennedy
13374,"Via Roma, 22 prima di Via Viquarterio"
13376,"Via Roma, 11 prima di Via Gemelli"
13377,"S.P.28 Vigentina, 5"
13378,"Via Diaz, 21"
13379,Via S.Francesco fronte 21
13381,Via Don Milani prima di Via Cadorna
13382,"Via Martiri della Libert?, 1"
13383,Via Piave fronte Via Matteotti
13384,V.le Romagna fronte 16
13385,Via Nenni fronte 51/55
13386,Via Moro fronte 1 dopo Via Paganini
13387,Via Moro prima di S.P.164
13388,Via S.F.  D'Assisi dopo Via Abruzzi
13389,"Via Diaz, 2 prima di Via F.lli Bandiera"
13390,"Via Diaz, 16 prima di Via Manara"
13391,"S.P.28 Vigentina, 4"
13392,"Via Fizzonasco, 17 prima di Via Curiel"
13393,Via Buozzi f.c. 1/b dopo Via Matteotti
13394,"Via Buozzi, 13"
13395,Via Buozzi civ. 15
13396,Via Buozzi fronte 96 dopo Via Alfieri
13397,Via Buozzi fronte 54 dopo Via Ariosto
13398,Via Mazzocchi dopo Via Buozzi
13399,"Viale Romagna, 16"
13401,Viale Lombardia fronte 8 dopo Viale Romagna
13402,Viale Lombardia fronte 15 prima di Via Roma
13403,Via Roma prima di Via Azalee
13404,Via Monte Amiata dopo Via Monte Penice
13405,Via Monte Amiata prima di Via Monviso
13406,Viale Gran S. Bernardo dopo Strada 8
13407,Viale Gran S. Bernardo dopo Strada 6
13408,Viale Milanofiori dopo Via Gran S. Bernardo
13409,Assago Forum M2
13415,"Via Matteotti, 2 dopo Via Duccio da Boninsegna"
13416,"Via Matteotti, 12 dopo V.le Moro"
13417,"Via Matteotti, 16"
13418,Via Matteotti prima di Via dei Caduti
13419,Via Di Vittorio dopo Via Papa Giovanni XXIII
13421,"S.S.412, 1"
13422,Via dello  Zerbo fronte palo Enel n. 8
13423,Via F.lli Cervi fronte palo Enel n. 16
13424,V.le Berlinguer prima di Via Garibaldi
13425,Via Roma dopo Via Viquarterio
13426,Via dei Pini fronte 2
13427,"Via dei Pini, 10 prima di Via dei Platani"
13428,"Via dei Pini, 24 dopo Via degli Abeti"
13429,Via dei Pini dopo Via dei Gelsi
13430,Via delle Betulle dopo Via Paganini
13431,Via delle Betulle dopo Via degli Aceri
13432,"Via Leoncavallo, 13"
13435,"Via Zandonai, 20 prima di Via Leoncavallo"
13436,Via delle Betulle dopo Via Leoncavallo
13437,Via delle Betulle dopo Via degli Aceri
13438,Via Paganini dopo Via delle Betulle
13439,"V.le dei Pini, 6 dopo Via dei Gelsi"
13440,"V.le dei Pini, 4 dopo Via degli Abeti"
13441,"V,le dei Pini fronte 10 prima di V.le degli Olmi"
13442,"V.le dei Pini, 2 dopo V.le degli Olmi"
13443,"Via Roma, 15 prima di V.le del Popolo"
13444,"Via Diaz, 1/a prima di Via S.Francesco"
13445,"V.le Berlinguer, 3 dopo Via Garibaldi"
13446,"S.S. 412, 1/7 dopo Via Sporting"
13447,Via Curiel dopo di Via Lambro
13448,"Via F.Maggi, 14 dopo Via Mincio"
13449,Via F.Maggi dopo Via Trebbia
13450,Via F.Maggi dopo Via Brenta
13455,V.le Alberelle civ. 33
13456,V.le Alberelle dopo Via M.Pollino
13458,V.le Alberelle civ 102
13465,Via Don Lonni dopo V.le Lombardia
13466,Via delle Mimose prima di Via dei Mandorli
13467,Via M.te Amiata dopo Via M.te Penice
13468,Via Lambro dopo Via della Pace
13469,"Via Lambro, 75 dopo Via Ticino"
13470,Via Rosselli fronte 26
13471,"Via Rosselli, 47 prima di via Matteotti"
13477,Via Alfieri fronte chiesa
13479,V.le Lazio dopo Via Roma
13480,V.le Lazio dopo Via dei Garofani
13481,V.le Lazio dopo di Via Piacenza
13487,"Via Milano, 24 prima di V.le Lombardia"
13488,V.le Lombardia fronte 82 prima di Via Roma
13490,V.le Lazio dopo Via Piacenza
13491,V.le Lazio dopo Via Garofani
13492,Via Lazio prima di Via Roma
13493,Via Gramsci dopo via Roma
13494,"Via Gramsci, prima di via Milano"
13495,V.le Casiraghi dopo V.le M.te Grappa
13524,Via M.te Grappa dopo V.le Casiraghi
13525,P.le Cascina Gobba
13526,Via Olgettina fronte 13
13527,"Via Olgettina, 46"
13528,Via Olgettina dopo della strada per l'Ospedale
13530,Strada dorsale Milano2 altezza residenza Ponti
13531,Strada dorsale Milano2. altezza residenza Portici
13532,Strada dorsale Milano2 fronte residenza Archi
13533,Via F.lli Cervi dopo Strada dorsale Milano2
13534,V.le Turchia dopo via F.lli Cervi
13535,V.le Turchia dopo via Casoria
13536,Via Carnia fronte 12 prima di P.zza Udine
13537,V.le Turchia dopo Via Casoria
13538,Strada dorsale Milano2 altezza portineria centrale
13539,Strada dorsale Milano2 fronte residenza Portici
13540,Strada dorsale Milano2 prima residenza Botteghe
13542,Via Olgettina dopo Strada dorsale Milano2
13543,Via Olgettina altezza AMSA
13544,"Via Olgettina, 5 prima di Via Padova"
13549,"V.le F.Testi, 302 (sovrappasso pedonale)"
13550,"V.le F.Testi, 136"
13551,"V.le F.Testi, 190 prima di V.le Picardi"
13554,"V.le F.Testi, 57 dopo Via Ferri"
13555,V.le F.Testi dopo Via Gorki
13562,"V.le Sarca, 10 prima di Via Rabolini (Deposito A.T.M.)"
13563,V.le Sarca prima di Via Pianell
13564,V.le Sarca dopo Via Emanueli
13565,"V.le Sarca, 202 (Pirelli Bicocca)"
13566,"V.le Sarca, 230 dopo Via Chiese"
13567,"V.le Sarca, 336 dopo Via Bignami"
13568,Via Milanese prima di Via Carducci
13574,Via Leoncavallo dopo Via Roma
13577,Via Delle Rose dopo Via Dei Tulipani
13578,Via Dei Gigli prima Di Via Stelle Alpine
13579,Via Delle Rose dopo Via Stelle Alpine
13580,VIa Delle Rose prima di Via Dei Gigli
13581,Via Delle Rose prima di Via Dei Tulipani
13600,V.le Gramsci dopo Via M.te Grappa
13603,Via Milanese dopo Via Carducci
13615,"Via Garibaldi, 34"
13617,Via Garibaldi prima di Via Oberdan (CAVA MADONNINA)
13624,"Via Cilea, 37 dopo Via Machiavelli"
13625,"Via Giordano, 125 dopo Via Cimarosa"
13626,Via Giordano fronte Via Crisantemi
13627,"V.le Rinascita, 16 altezza P.za Costa"
13629,Via Cantore prima di Via Della Liberta'
13630,Via S.Antonio dopo P.za Italia
13631,Via Stalingrado dopo Via S.Antonio
13633,"Via M.te Grappa, 259 prima di Via Monti"
13634,Sesto FS
13636,"Via M.te Grappa, 154 dopo V.le F.lli Casiraghi"
13637,"Via M.te Grappa, 254 prima di Via F.lli Picardi"
13638,Via Stalingrado prima di Via Curiel
13639,Via S. Antonio dopo Via Lincoln
13640,"Via S. Antonio, 13 prima di P.za Italia"
13643,V.le Rinascita fronte 16 altezza P.za Costa
13644,Via Giordano dopo Via Crisantemi
13645,Via Giordano prima di Via Corridoni
13646,Via Cilea prima di Via Machiavelli
13647,Via A. da Giussano prima di Via Carroccio
13656,"V.le Rinascita, 109 prima di Via Casati"
13657,"V.le Rinascita, 80 prima di Via Brambilla"
13658,Via Stalingrado fronte 7 dopo Via Curiel
13659,"Via Ferri, 1 prima di Via Gorki"
13660,Via Gorki dopo Via Canzio ( OSP. BASSINI)
13666,Via 25 Aprile prima di Via degli Olmi
13668,Via Marconi fronte 155 prima di Via Toti
13669,V.le Margherita fronte 18 dopo Via Marconi
13670,"Via dei Fiori, 39 dopo Via Edera"
13671,V.le Unione dopo Via dei Fiori
13672,V.le Unione fronte 29 dopo v.le Lombardia
13673,"V.le Unione, 48 dopo Via Fondazione"
13674,"Via Marconi, 155 dopo Via Toti"
13676,Via 25 Aprile dopo Via Tiziano
13677,"Via 25 Aprile, 133 prima di Via della Pila"
13683,Via Ferri dopo Via Gorki
13685,V.le Matteotti dopo Via Como
13686,V.le Matteotti dopo Via D'Azeglio
13687,V.le Matteotti dopo Via Isonzo
13688,Via Zucchi prima di Via Italia
13689,Via Marconi dopo Via Manzoni
13690,Via Marconi dopo Via Donizetti
13691,Via Marconi dopo Via Adua
13698,"Via Grandi, 11 prima di Via Battisti"
13701,"Via Vittorio Veneto, 30 dopo Via Dei Frati"
13702,Via Di Vittorio dopo Via Pastore
13703,Via Di Vittorio prima di Via Leopardi
13711,Via Volta dopo Via Colombo
13712,"Via Milano, 43 dopo Via Buonarroti"
13713,Via Milano dopo Via Bramante
13714,"Via Roma, 76 dopo Via Milano"
13715,"Via Roma, 110 prima di Via Fermi"
13716,V.le Liberazione fronte Via Copernico
13717,"Via V. Emanuele, 46 dopo V.le Liberazione"
13718,Via Trieste prima di Via degli Aceri
13719,"Via Lario, 1 dopo P.za della Liberta'"
13720,"Via Lario, 3"
13721,"Via della Resistenza, 4 dopo Via Bologna"
13722,"Via Emilia, 29 dopo Via della Resistenza"
13723,"Via Emilia, 10 prima di P.za S.Biagio"
13724,"V.le Lomellina, 12"
13731,"V.le Lomellina, 18 prima di Via V. Veneto"
13732,Via Garibaldi dopo Via De Vecchi
13733,Via Verdi dopo Via Idiomi
13735,Via Papa Giovanni XXIII dopo Via di Vittorio
13736,Via Matteotti dopo Via Dei Caduti
13737,Via Matteotti
13738,Via Matteotti dopo Via Aldo Moro
13739,Via Matteotti dopo Via Nenni
13740,Via Garibaldi dopo Via Matteotti
13741,V.le Lomellina dopo Via Rossa
13742,"V.le Lomellina, 11 prima di Via F.lli Cervi"
13743,Via Emilia dopo Via Rosselli
13744,"Via Emilia, 18 prima di Via della Resistenza"
13745,"Via della Resistenza, 7 prima di Via Lario"
13746,"Via Lario, 2 prima di Via Val D'Ossola"
13747,Via Trieste prima di Via degli Aceri
13748,Via della Liberazione fronte 3
13749,"Via della Liberazione, 6 prima di Via Copernico"
13750,"Via Roma, 111 dopo Via Fermi"
13751,Via Roma prima di Via M.te Rosa
13752,"Via Milano, 32 prima di V.le della Repubblica"
13753,"Via Milano, 48 prima di Via Buonarroti"
13754,Via Volta prima di Via Colombo
13769,Autostazione Famagosta M2
13771,Autostazione Famagosta M2
13774,Assago Forum M2
13775,Via Cadorna dopo Via Brodolini
13778,"P.za Firenze, prima di via Caracciolo"
13785,"SS. 35 dei Giovi, 75 prima di Via Somalia (MOLINAZZO)"
13786,"SS. 35 dei Giovi, 102 dopo Via F. Filzi (CORMANO)"
13787,"SS. 35 dei Giovi, 172 prima di Via Tiziano (OSPITALETTO)"
13788,"SS. 35 dei Giovi, 14 prima di Via Tripoli (TONOLLI)"
13790,"Via Reali, dopo Via M.te Bello (CASCINA AMATA)"
13791,Via Reali dopo Via Magretti (CASCINA AMATA PAESE)
13792,"Via Comasina, 14 dopo Via Monte Sabotino (CASTELLETTO)"
13793,"Via Castelletto, 56 dopo Via S.Pietro (MOLINO)"
13794,C.so Milano dopo Via Turati (VILL. DEI GIOVI)
13795,"C.so Milano, 7 dopo via Cavour (VAREDO DEPOSITO)"
13797,Via M.te Grappa
13798,Via M.te Bianco prima di  Via M.te Rosa
13799,"P.za 5 Giornate, 5 prima di Via F.lli Cervi (PAESE)"
13800,"Via dei Mille, 80 dopo Via Faenza (COLOMBINO)"
13803,"V.le Isonzo, 6"
13804,P.za Trento prima di Via Crema
13805,V.le Isonzo fronte 6 prima di P.le Lodi
13806,Via Romero dopo via Amantea fronte ingresso Cimitero di Baggio
13807,P.le Stz Cascina Gobba m2
13815,Via Chioggia dopo Via Longarone
13816,"Via Ginestrino, 53 prima di Via Micca"
13817,"Via Longarone, 28 dopo Via Chioggia"
13818,"Via Carducci, 25 dopo Via Pirandello"
13822,Via L.Da Vinci (ingresso scuole)
13823,P.le Cologno Nord M2
13826,"Via Galilei, 14 dopo Via 4 Strade"
13827,"V.le Lombardia, 6 prima di Via Pellico"
13828,V.le Lombardia fronte civ. 25
13830,"V.le Lombardia, 86 prima di Via Giordano"
13831,V.le Lombardia prima di Via Piacenza
13832,Via Tagliabue 17 dopo V.le Lombardia
13833,Via Tagliabue prima di Via della Repubblica
13834,"Via della Repubblica, dopo Via Buozzi"
13835,"Via Filzi, 24 dopo Via Toti"
13836,"Via S.Maurizio al Lambro, 101dopo Via Rossini"
13837,"V.le Italia, 593 prima di Via Pelucca"
13840,"V.le Italia, 495 prima di Via Migliorini"
13841,"V.le Italia, 473"
13842,V.le Italia prima di Via Mazzini
13845,"V.le Italia, 185 prima di Via Tonale"
13846,"V.le Italia, 115 prima di Via Cadorna"
13847,V.le Edison dopo Via Oberdan
13849,"V.le Italia, 72 dopo Via Oberdan"
13850,"V.le Italia, prima di Via 24 Maggio"
13851,V.le Italia prima di V.le Rimembranze
13853,V.le Italia prima di Via Gen. Cantore
13854,"V.le Italia, 548 dopo Via Mazzini"
13855,"V.le Italia, 578"
13856,"V.le Italia, 594 dopo Via Lambro"
13859,V.le Italia prima di Via Tevere
13860,"Via S.Maurizio al Lambro, 66 prima di Via Tagliamento"
13861,"Via F.Filzi, 1 dopo L.go Gramsci"
13862,"Via C.Battisti, 69"
13863,"Via Curiel, 8 dopo Via C. Battisti"
13864,V.le Lombardia dopo Via Curiel
13865,"V.le Lombardia, 107 prima di Via Respighi"
13867,"V.le Lombardia, 39 prima di Via Perugino"
13868,"V.le Lombardia, 1 prima di Via Sanzio"
13869,"Via Galilei, 15 prima di Via 4 Strade"
13871,P.le Est Cologno Nord M2 (lato scale)
