lat,lon,geometry,pois_type,pois_specific,pois_f,category
45.47048,9.192744,POINT (9.192744255065918 45.47048187255859),amenity,restaurant,amenityfood,food
45.48271,9.185058,POINT (9.185057640075684 45.48271179199219),amenity,cafe,amenityfood,food
45.480957,9.186103,POINT (9.186102867126465 45.48095703125),amenity,cafe,amenityfood,food
45.476852,9.225158,POINT (9.225157737731934 45.47685241699219),amenity,cafe,amenityfood,food
45.362858,9.006354,POINT (9.006354331970215 45.36285781860352),amenity,place_of_worship,amenity,leisure
45.559963,9.274617,POINT (9.274617195129395 45.55996322631836),amenity,place_of_worship,amenity,leisure
45.571087,9.147787,POINT (9.147787094116211 45.57108688354492),amenity,fast_food,amenityfood,food
45.57148,9.14811,POINT (9.148110389709473 45.57147979736328),amenity,restaurant,amenityfood,food
45.575417,9.163132,POINT (9.163131713867188 45.57541656494141),shop,dry_cleaning,shop,leisure
45.573483,9.146892,POINT (9.146891593933105 45.57348251342773),shop,convenience,shop,leisure
45.564796,9.164196,POINT (9.164196014404297 45.56479644775391),shop,books,shop,leisure
45.571167,9.1479025,POINT (9.147902488708496 45.5711669921875),shop,dry_cleaning,shop,leisure
45.57583,9.162501,POINT (9.162501335144043 45.57582855224609),shop,bakery,shop,leisure
45.55094,9.283382,POINT (9.283382415771484 45.55094146728516),shop,newsagent,shop,leisure
45.551113,9.283558,POINT (9.283557891845703 45.55111312866211),shop,convenience,shop,leisure
45.55031,9.2827635,POINT (9.282763481140137 45.55030822753906),amenity,cafe,amenityfood,food
45.55402,9.303338,POINT (9.303338050842285 45.55401992797852),amenity,cafe,amenityfood,food
45.545002,9.33012,POINT (9.330120086669922 45.54500198364258),shop,supermarket,shop,leisure
45.489265,9.060742,POINT (9.060742378234863 45.48926544189453),amenity,restaurant,amenityfood,food
45.54791,9.293412,POINT (9.293412208557129 45.54790878295898),shop,furniture,shop,leisure
45.56003,9.302322,POINT (9.302322387695313 45.56003189086914),amenity,restaurant,amenityfood,food
45.561626,8.943726,POINT (8.9437255859375 45.56162643432617),shop,supermarket,shop,leisure
45.557507,9.307283,POINT (9.307283401489258 45.5575065612793),amenity,restaurant,amenityfood,food
45.555424,9.304637,POINT (9.30463695526123 45.55542373657227),amenity,restaurant,amenityfood,food
45.56333,9.326525,POINT (9.32652473449707 45.56333160400391),amenity,restaurant,amenityfood,food
45.56453,9.327968,POINT (9.327967643737793 45.56452941894531),amenity,restaurant,amenityfood,food
45.54734,9.292906,POINT (9.292905807495117 45.54734039306641),shop,clothes,shop,leisure
45.54778,9.293502,POINT (9.293501853942871 45.54777908325195),shop,bakery,shop,leisure
45.5575,9.307567,POINT (9.30756664276123 45.55749893188477),amenity,cafe,amenityfood,food
45.54756,9.289826,POINT (9.289826393127441 45.54756164550781),amenity,restaurant,amenityfood,food
45.462074,9.21983,POINT (9.219829559326172 45.46207427978516),amenity,bar,amenityfood,food
45.556633,9.286766,POINT (9.286766052246094 45.55663299560547),shop,car_repair,shop,leisure
45.563282,9.289342,POINT (9.289341926574707 45.56328201293945),shop,stationery,shop,leisure
45.551144,9.300841,POINT (9.300841331481934 45.55114364624023),shop,florist,shop,leisure
45.567852,9.30272,POINT (9.302720069885254 45.56785202026367),shop,stationery,shop,leisure
45.551113,9.300899,POINT (9.300898551940918 45.55111312866211),amenity,cafe,amenityfood,food
45.459583,9.177462,POINT (9.177461624145508 45.4595832824707),amenity,restaurant,amenityfood,food
45.453075,9.170854,POINT (9.170853614807129 45.45307540893555),amenity,cafe,amenityfood,food
45.503857,9.2230215,POINT (9.223021507263184 45.50385665893555),amenity,restaurant,amenityfood,food
45.456047,9.205023,POINT (9.205022811889648 45.45604705810547),amenity,restaurant,amenityfood,food
45.46493,9.189847,POINT (9.189846992492676 45.46493148803711),amenity,bar,amenityfood,food
45.465763,9.189808,POINT (9.189807891845703 45.46576309204102),shop,clothes,shop,leisure
45.548313,9.269666,POINT (9.269665718078613 45.54831314086914),shop,hairdresser,shop,leisure
45.548435,9.267199,POINT (9.26719856262207 45.54843521118164),shop,optician,shop,leisure
45.54801,9.271181,POINT (9.271181106567383 45.54801177978516),shop,car_repair,shop,leisure
45.54839,9.275697,POINT (9.275696754455566 45.54838943481445),amenity,restaurant,amenityfood,food
45.548187,9.269671,POINT (9.269671440124512 45.54818725585938),shop,bakery,shop,leisure
45.547886,9.269687,POINT (9.269686698913574 45.54788589477539),amenity,cafe,amenityfood,food
45.54802,9.269678,POINT (9.269678115844727 45.54801940917969),shop,clothes,shop,leisure
45.54744,9.269646,POINT (9.269645690917969 45.54743957519531),amenity,restaurant,amenityfood,food
45.54794,9.269687,POINT (9.269686698913574 45.54793930053711),shop,pet,shop,leisure
45.547344,9.269643,POINT (9.26964282989502 45.54734420776367),shop,stationery,shop,leisure
45.54809,9.269675,POINT (9.269675254821777 45.54809188842773),shop,beauty,shop,leisure
45.433594,9.341457,POINT (9.341457366943359 45.43359375),amenity,bar,amenityfood,food
45.433704,9.340459,POINT (9.340458869934082 45.4337043762207),shop,hairdresser,shop,leisure
45.43357,9.341271,POINT (9.34127140045166 45.43357086181641),amenity,restaurant,amenityfood,food
45.43314,9.338287,POINT (9.338287353515625 45.43313980102539),amenity,restaurant,amenityfood,food
45.43352,9.34089,POINT (9.340889930725098 45.43352127075195),shop,stationery,shop,leisure
45.55171,9.295301,POINT (9.29530143737793 45.55170822143555),shop,hairdresser,shop,leisure
45.559177,9.30388,POINT (9.303879737854004 45.55917739868164),shop,car_repair,shop,leisure
45.558727,9.301182,POINT (9.301181793212891 45.5587272644043),amenity,bar,amenityfood,food
45.55788,9.300475,POINT (9.300475120544434 45.55788040161133),shop,erotic,shop,leisure
45.55372,9.297803,POINT (9.297802925109863 45.55371856689453),amenity,cafe,amenityfood,food
45.55672,9.300472,POINT (9.300472259521484 45.55672073364258),amenity,restaurant,amenityfood,food
45.553783,9.297859,POINT (9.297859191894531 45.55378341674805),amenity,restaurant,amenityfood,food
45.55856,9.301077,POINT (9.301076889038086 45.55855941772461),shop,hairdresser,shop,leisure
45.558395,9.300956,POINT (9.300955772399902 45.55839538574219),shop,pet,shop,leisure
45.560867,9.311655,POINT (9.311655044555664 45.56086730957031),shop,car_repair,shop,leisure
45.551556,9.295559,POINT (9.295558929443359 45.55155563354492),shop,bicycle,shop,leisure
45.557987,9.3006735,POINT (9.300673484802246 45.55798721313477),amenity,restaurant,amenityfood,food
45.553535,9.297675,POINT (9.297675132751465 45.55353546142578),shop,bakery,shop,leisure
45.55722,9.295732,POINT (9.295731544494629 45.55722045898438),amenity,cafe,amenityfood,food
45.55864,9.301132,POINT (9.301132202148438 45.55863952636719),shop,clothes,shop,leisure
45.55905,9.304605,POINT (9.304604530334473 45.55905151367188),amenity,restaurant,amenityfood,food
45.551533,9.2909355,POINT (9.290935516357422 45.55153274536133),shop,hairdresser,shop,leisure
45.5592,9.3076515,POINT (9.307651519775391 45.55920028686523),shop,car_repair,shop,leisure
45.551723,9.296253,POINT (9.296253204345703 45.55172348022461),shop,beauty,shop,leisure
45.554028,9.298072,POINT (9.29807186126709 45.55402755737305),amenity,restaurant,amenityfood,food
45.555786,9.293066,POINT (9.293066024780273 45.5557861328125),shop,bookmaker,shop,leisure
45.551563,9.29541,POINT (9.29541015625 45.55156326293945),shop,stationery,shop,leisure
45.55811,9.300759,POINT (9.300759315490723 45.55810928344727),shop,beauty,shop,leisure
45.55761,9.308186,POINT (9.308185577392578 45.55760955810547),amenity,cafe,amenityfood,food
45.555374,9.295797,POINT (9.295797348022461 45.55537414550781),amenity,restaurant,amenityfood,food
45.559868,9.306288,POINT (9.30628776550293 45.55986785888672),office,company,office,office
45.5481,9.293764,POINT (9.293764114379883 45.54809951782227),amenity,restaurant,amenityfood,food
45.559433,9.305308,POINT (9.30530834197998 45.55943298339844),amenity,restaurant,amenityfood,food
45.54659,9.303126,POINT (9.303126335144043 45.54658889770508),amenity,restaurant,amenityfood,food
45.546494,9.297334,POINT (9.297333717346191 45.54649353027344),shop,convenience,shop,leisure
45.5483,9.293739,POINT (9.293739318847656 45.54830169677734),amenity,restaurant,amenityfood,food
45.55191,9.306015,POINT (9.306015014648438 45.55191040039063),amenity,bar,amenityfood,food
45.489067,9.053379,POINT (9.053379058837891 45.48906707763672),amenity,restaurant,amenityfood,food
45.494045,9.039556,POINT (9.039555549621582 45.49404525756836),shop,supermarket,shop,leisure
45.52384,9.0445385,POINT (9.044538497924805 45.52384185791016),amenity,restaurant,amenityfood,food
45.46576,9.190245,POINT (9.190244674682617 45.46575927734375),shop,clothes,shop,leisure
45.465256,9.1901655,POINT (9.190165519714355 45.46525573730469),amenity,cafe,amenityfood,food
45.54764,9.3024025,POINT (9.302402496337891 45.54764175415039),shop,hardware,shop,leisure
45.550102,9.304791,POINT (9.304791450500488 45.55010223388672),shop,hardware,shop,leisure
45.549896,9.301837,POINT (9.301836967468262 45.54989624023438),shop,electronics,shop,leisure
45.549984,9.301982,POINT (9.301981925964355 45.54998397827148),shop,bag,shop,leisure
45.548923,9.303449,POINT (9.303448677062988 45.54892349243164),amenity,cafe,amenityfood,food
45.549908,9.301979,POINT (9.301979064941406 45.54990768432617),amenity,cafe,amenityfood,food
45.550312,9.302025,POINT (9.302024841308594 45.55031204223633),amenity,cafe,amenityfood,food
45.548794,9.301712,POINT (9.301712036132813 45.54879379272461),shop,optician,shop,leisure
45.547886,9.302296,POINT (9.302295684814453 45.54788589477539),amenity,restaurant,amenityfood,food
45.54905,9.306091,POINT (9.30609130859375 45.54904937744141),shop,car,shop,leisure
45.549156,9.30189,POINT (9.30189037322998 45.54915618896484),shop,dry_cleaning,shop,leisure
45.54857,9.305952,POINT (9.305952072143555 45.54856872558594),shop,hairdresser,shop,leisure
45.549984,9.30184,POINT (9.301839828491211 45.54998397827148),shop,copyshop,shop,leisure
45.549137,9.301751,POINT (9.301751136779785 45.54913711547852),shop,boutique,shop,leisure
45.542877,9.297819,POINT (9.297819137573242 45.54287719726563),amenity,cafe,amenityfood,food
45.546513,9.300973,POINT (9.300972938537598 45.54651260375977),shop,car_repair,shop,leisure
45.54879,9.3038225,POINT (9.30382251739502 45.54878997802734),shop,ice_cream,shopfood,food
45.55027,9.304299,POINT (9.304299354553223 45.55027008056641),shop,optician,shop,leisure
45.55296,9.304091,POINT (9.304091453552246 45.55295944213867),amenity,cafe,amenityfood,food
45.550255,9.301993,POINT (9.301993370056152 45.55025482177734),shop,yes,shop,leisure
45.551792,9.302568,POINT (9.302568435668945 45.55179214477539),shop,optician,shop,leisure
45.54972,9.301821,POINT (9.301820755004883 45.54972076416016),shop,bakery,shop,leisure
45.548668,9.306036,POINT (9.306035995483398 45.54866790771484),shop,beauty,shop,leisure
45.548798,9.30344,POINT (9.303440093994141 45.54879760742188),office,administrative,office,office
45.548466,9.305936,POINT (9.305935859680176 45.54846572875977),amenity,bar,amenityfood,food
45.546207,9.303064,POINT (9.303064346313477 45.54620742797852),shop,hardware,shop,leisure
45.548885,9.29812,POINT (9.29811954498291 45.54888534545898),amenity,cafe,amenityfood,food
45.55157,9.300467,POINT (9.300466537475586 45.55157089233398),shop,beauty,shop,leisure
45.552483,9.299403,POINT (9.299403190612793 45.55248260498047),shop,hairdresser,shop,leisure
45.550304,9.300954,POINT (9.30095386505127 45.5503044128418),amenity,bar,amenityfood,food
45.554047,9.30108,POINT (9.301079750061035 45.55404663085938),shop,convenience,shop,leisure
45.54864,9.296096,POINT (9.296095848083496 45.54864120483398),shop,hardware,shop,leisure
45.548897,9.299074,POINT (9.299074172973633 45.54889678955078),shop,florist,shop,leisure
45.548985,9.300999,POINT (9.300998687744141 45.54898452758789),shop,fabric,shop,leisure
45.551586,9.300639,POINT (9.300639152526855 45.55158615112305),shop,stationery,shop,leisure
45.552395,9.302564,POINT (9.302563667297363 45.55239486694336),amenity,restaurant,amenityfood,food
45.55402,9.301448,POINT (9.301447868347168 45.55401992797852),amenity,cafe,amenityfood,food
45.551704,9.301063,POINT (9.30106258392334 45.55170440673828),amenity,cafe,amenityfood,food
45.54903,9.300681,POINT (9.300681114196777 45.54903030395508),shop,pasta,shop,leisure
45.548954,9.301159,POINT (9.301158905029297 45.54895401000977),shop,butcher,shop,leisure
45.554028,9.301265,POINT (9.301264762878418 45.55402755737305),amenity,bar,amenityfood,food
45.549206,9.301756,POINT (9.301755905151367 45.5492057800293),shop,stationery,shop,leisure
45.551678,9.301214,POINT (9.301214218139648 45.55167770385742),shop,video,shop,leisure
45.54965,9.30182,POINT (9.301819801330566 45.54964828491211),shop,jewelry,shop,leisure
45.550983,9.301078,POINT (9.301077842712402 45.55098342895508),amenity,ice_cream,amenityfood,food
45.551373,9.300476,POINT (9.30047607421875 45.55137252807617),amenity,cafe,amenityfood,food
45.553402,9.29362,POINT (9.293620109558105 45.55340194702148),office,company,office,office
45.565548,9.30644,POINT (9.306440353393555 45.56554794311523),office,insurance,office,office
45.56638,9.307131,POINT (9.307130813598633 45.56637954711914),amenity,cafe,amenityfood,food
45.569077,9.303662,POINT (9.303662300109863 45.56907653808594),shop,kiosk,shop,leisure
45.56925,9.303523,POINT (9.303523063659668 45.56924819946289),amenity,cafe,amenityfood,food
45.566147,9.30696,POINT (9.306960105895996 45.56614685058594),shop,furniture,shop,leisure
45.572266,9.351121,POINT (9.351120948791504 45.572265625),amenity,restaurant,amenityfood,food
45.53964,9.223475,POINT (9.223475456237793 45.53963851928711),school,school,school,school
45.53898,9.224221,POINT (9.224221229553223 45.53897857666016),school,school,school,school
45.547985,9.106199,POINT (9.106199264526367 45.5479850769043),amenity,cafe,amenityfood,food
45.54617,9.114656,POINT (9.114656448364258 45.54616928100586),shop,supermarket,shop,leisure
45.542137,9.113505,POINT (9.113505363464355 45.54213714599609),amenity,cinema,amenity,leisure
45.52587,9.273973,POINT (9.27397346496582 45.52587127685547),school,school,school,school
45.528145,9.274413,POINT (9.274413108825684 45.52814483642578),amenity,cafe,amenityfood,food
45.528603,9.274585,POINT (9.274584770202637 45.52860260009766),amenity,cafe,amenityfood,food
45.528603,9.274876,POINT (9.274875640869141 45.52860260009766),amenity,restaurant,amenityfood,food
45.528595,9.27612,POINT (9.276120185852051 45.52859497070313),amenity,restaurant,amenityfood,food
45.53064,9.278309,POINT (9.278308868408203 45.5306396484375),school,school,school,school
45.534843,9.275402,POINT (9.275402069091797 45.53484344482422),shop,supermarket,shop,leisure
45.52859,9.273759,POINT (9.273758888244629 45.52859115600586),amenity,cafe,amenityfood,food
45.524555,9.271257,POINT (9.271257400512695 45.52455520629883),amenity,pub,amenityfood,food
45.547974,9.282332,POINT (9.282332420349121 45.5479736328125),office,company,office,office
45.548004,9.281912,POINT (9.281911849975586 45.54800415039063),shop,clothes,shop,leisure
45.547916,9.286087,POINT (9.286087036132813 45.54791641235352),amenity,cafe,amenityfood,food
45.53777,9.216364,POINT (9.216363906860352 45.53776931762695),school,school,school,school
45.539154,9.217225,POINT (9.217225074768066 45.53915405273438),school,school,school,school
45.539303,9.216501,POINT (9.216501235961914 45.53930282592773),school,school,school,school
45.4666,9.189919,POINT (9.189919471740723 45.46659851074219),shop,gift,shop,leisure
45.46572,9.190565,POINT (9.19056510925293 45.46572113037109),amenity,restaurant,amenityfood,food
45.539326,9.222628,POINT (9.222627639770508 45.53932571411133),amenity,cafe,amenityfood,food
45.539406,9.222636,POINT (9.222636222839355 45.53940582275391),shop,furniture,shop,leisure
45.53948,9.222642,POINT (9.222641944885254 45.53947830200195),amenity,restaurant,amenityfood,food
45.465664,9.194138,POINT (9.194137573242188 45.46566390991211),amenity,restaurant,amenityfood,food
45.46562,9.1939335,POINT (9.193933486938477 45.46561813354492),office,diplomatic,office,office
45.54522,9.118546,POINT (9.118545532226563 45.54521942138672),amenity,pub,amenityfood,food
45.544044,9.115844,POINT (9.115843772888184 45.54404449462891),amenity,bar,amenityfood,food
45.438152,9.153485,POINT (9.153485298156738 45.43815231323242),shop,convenience,shop,leisure
45.472813,9.192221,POINT (9.192220687866211 45.47281265258789),amenity,cafe,amenityfood,food
45.46961,9.185012,POINT (9.185011863708496 45.46960830688477),amenity,ice_cream,amenityfood,food
45.46353,9.18702,POINT (9.187020301818848 45.46353149414063),shop,deli,shop,leisure
45.441334,9.157126,POINT (9.157126426696777 45.44133377075195),shop,bicycle,shop,leisure
45.48123,9.407956,POINT (9.407956123352051 45.48123168945313),shop,convenience,shop,leisure
45.422615,9.175288,POINT (9.175288200378418 45.42261505126953),shop,supermarket,shop,leisure
45.54171,9.117487,POINT (9.117486953735352 45.54170989990234),amenity,cafe,amenityfood,food
45.490433,9.150133,POINT (9.15013313293457 45.49043273925781),office,company,office,office
45.460056,9.097369,POINT (9.097369194030762 45.46005630493164),amenity,cafe,amenityfood,food
45.460766,9.109524,POINT (9.109523773193359 45.46076583862305),amenity,cafe,amenityfood,food
45.46069,9.110323,POINT (9.110322952270508 45.46068954467773),amenity,cafe,amenityfood,food
45.4588,9.102668,POINT (9.102667808532715 45.45880126953125),amenity,cafe,amenityfood,food
45.46082,9.11175,POINT (9.111749649047852 45.46081924438477),amenity,cafe,amenityfood,food
45.460594,9.112512,POINT (9.11251163482666 45.46059417724609),amenity,cafe,amenityfood,food
45.458607,9.105752,POINT (9.105751991271973 45.4586067199707),amenity,cafe,amenityfood,food
45.463905,9.092491,POINT (9.092491149902344 45.46390533447266),amenity,cafe,amenityfood,food
45.4789,9.117238,POINT (9.11723804473877 45.47890090942383),amenity,restaurant,amenityfood,food
45.47873,9.117243,POINT (9.117242813110352 45.47872924804688),amenity,cafe,amenityfood,food
45.460224,9.112043,POINT (9.112043380737305 45.46022415161133),shop,convenience,shop,leisure
45.461075,9.119238,POINT (9.119237899780273 45.46107482910156),shop,tobacco,shop,leisure
45.457733,9.121904,POINT (9.121904373168945 45.45773315429688),amenity,fast_food,amenityfood,food
45.46046,9.117072,POINT (9.117072105407715 45.4604606628418),amenity,cafe,amenityfood,food
45.458088,9.090153,POINT (9.090152740478516 45.45808792114258),amenity,cafe,amenityfood,food
45.459984,9.102883,POINT (9.102883338928223 45.45998382568359),leisure,playground,leisure,leisure
45.46382,9.067062,POINT (9.067062377929688 45.46382141113281),amenity,fast_food,amenityfood,food
45.462257,9.088265,POINT (9.088265419006348 45.46225738525391),shop,bicycle,shop,leisure
45.462566,9.093329,POINT (9.093329429626465 45.46256637573242),shop,laundry,shop,leisure
45.462566,9.087909,POINT (9.087908744812012 45.46256637573242),amenity,cafe,amenityfood,food
45.461372,9.090151,POINT (9.090150833129883 45.46137237548828),amenity,cafe,amenityfood,food
45.46083,9.093723,POINT (9.093723297119141 45.46083068847656),amenity,cafe,amenityfood,food
45.465656,9.136499,POINT (9.136499404907227 45.46565628051758),amenity,cafe,amenityfood,food
45.460217,9.112215,POINT (9.112215042114258 45.4602165222168),amenity,cafe,amenityfood,food
45.45752,9.102485,POINT (9.102484703063965 45.45751953125),amenity,cafe,amenityfood,food
45.457367,9.10255,POINT (9.10254955291748 45.45736694335938),shop,convenience,shop,leisure
45.447365,9.15491,POINT (9.154910087585449 45.44736480712891),amenity,restaurant,amenityfood,food
45.46104,9.090925,POINT (9.090925216674805 45.46104049682617),shop,bicycle,shop,leisure
45.468105,9.119291,POINT (9.119291305541992 45.46810531616211),school,school,school,school
45.45558,9.218201,POINT (9.21820068359375 45.45558166503906),shop,supermarket,shop,leisure
45.457363,9.214074,POINT (9.21407413482666 45.45736312866211),shop,supermarket,shop,leisure
45.459343,9.207948,POINT (9.207947731018066 45.45934295654297),amenity,restaurant,amenityfood,food
45.458427,9.1488905,POINT (9.148890495300293 45.45842742919922),amenity,cafe,amenityfood,food
45.467007,9.140315,POINT (9.140315055847168 45.46700668334961),amenity,arts_centre,amenity,leisure
45.452923,9.122442,POINT (9.122442245483398 45.45292282104492),leisure,playground,leisure,leisure
45.462902,9.087292,POINT (9.087291717529297 45.4629020690918),amenity,cafe,amenityfood,food
45.46251,9.087003,POINT (9.087002754211426 45.46250915527344),amenity,cafe,amenityfood,food
45.463234,9.087029,POINT (9.087029457092285 45.46323394775391),leisure,dance,leisure,leisure
45.462296,9.13429,POINT (9.134289741516113 45.46229553222656),amenity,cafe,amenityfood,food
45.462574,9.133335,POINT (9.133335113525391 45.46257400512695),amenity,cafe,amenityfood,food
45.464214,9.136489,POINT (9.136488914489746 45.46421432495117),amenity,cafe,amenityfood,food
45.463535,9.137303,POINT (9.137303352355957 45.46353530883789),amenity,bar,amenityfood,food
45.467392,9.152294,POINT (9.152294158935547 45.46739196777344),amenity,pub,amenityfood,food
45.460228,9.1118555,POINT (9.111855506896973 45.46022796630859),shop,bakery,shop,leisure
45.460735,9.109893,POINT (9.109892845153809 45.46073532104492),shop,bakery,shop,leisure
45.460594,9.1088085,POINT (9.108808517456055 45.46059417724609),amenity,fast_food,amenityfood,food
45.46068,9.109184,POINT (9.109184265136719 45.46067810058594),shop,laundry,shop,leisure
45.45577,9.122834,POINT (9.122834205627441 45.45576858520508),shop,supermarket,shop,leisure
45.460674,9.09505,POINT (9.095049858093262 45.46067428588867),amenity,cafe,amenityfood,food
45.461914,9.093756,POINT (9.093755722045898 45.4619140625),amenity,fast_food,amenityfood,food
45.46497,9.0913925,POINT (9.091392517089844 45.46496963500977),amenity,cafe,amenityfood,food
45.464848,9.090888,POINT (9.090888023376465 45.46484756469727),amenity,cafe,amenityfood,food
45.460087,9.098738,POINT (9.098737716674805 45.46008682250977),amenity,fast_food,amenityfood,food
45.46017,9.098263,POINT (9.098262786865234 45.46017074584961),amenity,cafe,amenityfood,food
45.461002,9.094429,POINT (9.094429016113281 45.46100234985352),amenity,cafe,amenityfood,food
45.459774,9.094889,POINT (9.094888687133789 45.45977401733398),amenity,cafe,amenityfood,food
45.493877,9.184875,POINT (9.184874534606934 45.49387741088867),amenity,cafe,amenityfood,food
45.459904,9.095333,POINT (9.095333099365234 45.45990371704102),shop,bakery,shop,leisure
45.472656,9.142974,POINT (9.142973899841309 45.47265625),amenity,pub,amenityfood,food
45.460796,9.117916,POINT (9.117916107177734 45.46079635620117),amenity,restaurant,amenityfood,food
45.463455,9.136409,POINT (9.136408805847168 45.46345520019531),shop,convenience,shop,leisure
45.460533,9.096664,POINT (9.096664428710938 45.46053314208984),amenity,place_of_worship,amenity,leisure
45.43012,9.264408,POINT (9.264408111572266 45.43011856079102),school,school,school,school
45.456997,9.144506,POINT (9.144506454467773 45.45699691772461),amenity,place_of_worship,amenity,leisure
45.429493,9.264622,POINT (9.264621734619141 45.42949295043945),amenity,cafe,amenityfood,food
45.469,9.184787,POINT (9.184786796569824 45.46900177001953),amenity,cafe,amenityfood,food
45.472076,9.1857395,POINT (9.185739517211914 45.47207641601563),amenity,restaurant,amenityfood,food
45.4533,9.180773,POINT (9.18077278137207 45.45330047607422),amenity,restaurant,amenityfood,food
45.356342,9.321755,POINT (9.321755409240723 45.35634231567383),shop,wine,shop,leisure
45.357914,9.324841,POINT (9.324840545654297 45.35791397094727),amenity,pub,amenityfood,food
45.559654,9.214029,POINT (9.214029312133789 45.55965423583984),shop,perfumery,shop,leisure
45.55831,9.21463,POINT (9.214630126953125 45.55831146240234),shop,dry_cleaning,shop,leisure
45.559555,9.213816,POINT (9.213815689086914 45.55955505371094),amenity,cafe,amenityfood,food
45.559765,9.213978,POINT (9.213977813720703 45.55976486206055),amenity,cafe,amenityfood,food
45.559597,9.213795,POINT (9.213794708251953 45.55959701538086),amenity,fast_food,amenityfood,food
45.560734,9.213548,POINT (9.213547706604004 45.56073379516602),shop,butcher,shop,leisure
45.559334,9.213725,POINT (9.213725090026855 45.55933380126953),office,estate_agent,office,office
45.55969,9.214007,POINT (9.214007377624512 45.55968856811523),shop,hairdresser,shop,leisure
45.559235,9.213758,POINT (9.21375846862793 45.55923461914063),shop,newsagent,shop,leisure
45.561226,9.215794,POINT (9.215793609619141 45.56122589111328),amenity,restaurant,amenityfood,food
45.562958,9.215701,POINT (9.215701103210449 45.56295776367188),office,architect,office,office
45.563465,9.216665,POINT (9.216665267944336 45.5634651184082),shop,car_repair,shop,leisure
45.563255,9.216,POINT (9.215999603271484 45.56325531005859),shop,supermarket,shop,leisure
45.563553,9.215976,POINT (9.215975761413574 45.56355285644531),shop,dry_cleaning,shop,leisure
45.46269,9.19603,POINT (9.196029663085938 45.46268844604492),shop,supermarket,shop,leisure
45.450043,9.175464,POINT (9.175463676452637 45.45004272460938),amenity,restaurant,amenityfood,food
45.448536,9.160381,POINT (9.160381317138672 45.44853591918945),amenity,bar,amenityfood,food
45.485947,9.229895,POINT (9.229894638061523 45.48594665527344),amenity,bar,amenityfood,food
45.42336,9.265602,POINT (9.265602111816406 45.42335891723633),shop,convenience,shop,leisure
45.423195,9.265815,POINT (9.265814781188965 45.42319488525391),amenity,cafe,amenityfood,food
45.56821,9.1649,POINT (9.164899826049805 45.56821060180664),amenity,bar,amenityfood,food
45.54678,9.197612,POINT (9.197611808776855 45.54677963256836),shop,optician,shop,leisure
45.546806,9.197824,POINT (9.197823524475098 45.54680633544922),shop,beverages,shop,leisure
45.546764,9.197515,POINT (9.197514533996582 45.5467643737793),amenity,restaurant,amenityfood,food
45.545315,9.195569,POINT (9.195569038391113 45.54531478881836),shop,car,shop,leisure
45.545498,9.19458,POINT (9.194580078125 45.54549789428711),office,company,office,office
45.54436,9.188556,POINT (9.188555717468262 45.54436111450195),shop,car_repair,shop,leisure
45.544888,9.191064,POINT (9.19106388092041 45.54488754272461),office,company,office,office
45.544945,9.193876,POINT (9.193876266479492 45.54494476318359),shop,car,shop,leisure
45.544613,9.191578,POINT (9.191577911376953 45.54461288452148),shop,car,shop,leisure
45.5446,9.191503,POINT (9.191502571105957 45.54460144042969),shop,car,shop,leisure
45.545513,9.194643,POINT (9.194643020629883 45.54551315307617),office,company,office,office
45.545086,9.19247,POINT (9.192469596862793 45.54508590698242),shop,paint,shop,leisure
45.544846,9.190814,POINT (9.190814018249512 45.54484558105469),office,company,office,office
45.545444,9.194238,POINT (9.19423770904541 45.54544448852539),office,company,office,office
45.54376,9.188033,POINT (9.188033103942871 45.54375839233398),office,accountant,office,office
45.543667,9.18752,POINT (9.187520027160645 45.54366683959961),shop,second_hand,shop,leisure
45.543716,9.187499,POINT (9.187499046325684 45.54371643066406),shop,hairdresser,shop,leisure
45.543537,9.187577,POINT (9.187577247619629 45.54353713989258),amenity,restaurant,amenityfood,food
45.54356,9.18618,POINT (9.186180114746094 45.54356002807617),shop,furniture,shop,leisure
45.54347,9.185837,POINT (9.185836791992188 45.5434684753418),office,accountant,office,office
45.543564,9.185596,POINT (9.185596466064453 45.54356384277344),amenity,fast_food,amenityfood,food
45.54332,9.185333,POINT (9.185333251953125 45.54331970214844),shop,furniture,shop,leisure
45.543194,9.184814,POINT (9.184814453125 45.54319381713867),shop,bakery,shop,leisure
45.542637,9.18179,POINT (9.181790351867676 45.54263687133789),shop,motorcycle,shop,leisure
45.424416,9.26222,POINT (9.26222038269043 45.42441558837891),amenity,cafe,amenityfood,food
45.422752,9.254721,POINT (9.254720687866211 45.42275238037109),shop,garden_centre,shop,leisure
45.54082,9.174757,POINT (9.17475700378418 45.54082107543945),shop,bakery,shop,leisure
45.54179,9.174008,POINT (9.174008369445801 45.54179000854492),shop,dry_cleaning,shop,leisure
45.541706,9.174387,POINT (9.174386978149414 45.54170608520508),office,estate_agent,office,office
45.541946,9.173817,POINT (9.173816680908203 45.54194641113281),amenity,restaurant,amenityfood,food
45.54239,9.172914,POINT (9.172913551330566 45.54238891601563),shop,hairdresser,shop,leisure
45.542324,9.172977,POINT (9.172977447509766 45.54232406616211),shop,beauty,shop,leisure
45.54235,9.172952,POINT (9.172951698303223 45.54235076904297),shop,hairdresser,shop,leisure
45.54216,9.172951,POINT (9.172950744628906 45.54216003417969),office,lawyer,office,office
