stop_id,nil
16714,QUARTO OGGIARO - VIALBA - MUSOCCO
10733,QUARTO OGGIARO - VIALBA - MUSOCCO
10731,QUARTO OGGIARO - VIALBA - MUSOCCO
10745,QUARTO OGGIARO - VIALBA - MUSOCCO
16717,QUARTO OGGIARO - VIALBA - MUSOCCO
16718,QUARTO OGGIARO - VIALBA - MUSOCCO
10494,QUARTO OGGIARO - VIALBA - MUSOCCO
10484,QUARTO OGGIARO - VIALBA - MUSOCCO
10483,QUARTO OGGIARO - VIALBA - MUSOCCO
10706,VILLAPIZZONE - CAGNOLA - BOLDINASCO
10709,VILLAPIZZONE - CAGNOLA - BOLDINASCO
10715,VILLAPIZZONE - CAGNOLA - BOLDINASCO
10719,VILLAPIZZONE - CAGNOLA - BOLDINASCO
11564,SARPI
11534,PARCO SEMPIONE
17393,BRERA
16709,QUARTO OGGIARO - VIALBA - MUSOCCO
16710,QUARTO OGGIARO - VIALBA - MUSOCCO
16719,QUARTO OGGIARO - VIALBA - MUSOCCO
16757,DUOMO
11272,DUOMO
10588,BANDE NERE
10582,BANDE NERE
10555,BANDE NERE
10546,BANDE NERE
10370,BANDE NERE
10366,BANDE NERE
17797,LORENTEGGIO
10352,LORENTEGGIO
10215,FORZE ARMATE
10206,FORZE ARMATE
10054,FORZE ARMATE
10053,FORZE ARMATE
10050,FORZE ARMATE
10048,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
10046,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
10136,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
10145,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
10144,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
16039,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
14189,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
10140,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
15828,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
10149,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
10155,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
10161,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
10135,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
10047,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
10049,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
10051,FORZE ARMATE
10052,FORZE ARMATE
10055,FORZE ARMATE
10207,FORZE ARMATE
10212,FORZE ARMATE
10371,FORZE ARMATE
10349,LORENTEGGIO
10353,LORENTEGGIO
10357,LORENTEGGIO
10360,LORENTEGGIO
10368,BANDE NERE
10538,BANDE NERE
10543,BANDE NERE
10554,BANDE NERE
10587,BANDE NERE
10593,BANDE NERE
11215,MAGENTA - S.VITTORE
17779,MAGENTA - S.VITTORE
11232,MAGENTA - S.VITTORE
13769,MONCUCCO - SAN CRISTOFORO
15527,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
15603,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
11125,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
11126,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
15457,TIBALDI
15458,TIBALDI
11154,MONCUCCO - SAN CRISTOFORO
11155,PORTA TICINESE - CONCHETTA
11157,PORTA TICINESE - CONCHETTA
11166,PORTA TICINESE - CONCA DEL NAVIGLIO
17375,PORTA TICINESE - CONCA DEL NAVIGLIO
11457,PORTA TICINESE - CONCA DEL NAVIGLIO
11466,PORTA VIGENTINA - PORTA LODOVICA
11439,PORTA VIGENTINA - PORTA LODOVICA
11470,PORTA VIGENTINA - PORTA LODOVICA
17376,PORTA TICINESE - CONCA DEL NAVIGLIO
11170,PORTA TICINESE - CONCA DEL NAVIGLIO
11161,PORTA TICINESE - CONCHETTA
11159,PORTA TICINESE - CONCHETTA
11158,TIBALDI
11153,TIBALDI
11121,MONCUCCO - SAN CRISTOFORO
11127,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
11120,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
11431,PORTA TICINESE - CONCA DEL NAVIGLIO
17380,PORTA TICINESE - CONCA DEL NAVIGLIO
17381,PORTA TICINESE - CONCA DEL NAVIGLIO
17341,ISOLA
11632,ISOLA
12985,ISOLA
11904,ISOLA
16053,STAZIONE CENTRALE - PONTE SEVESO
12178,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12190,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12148,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12144,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12110,XXII MARZO
18008,DUOMO
12112,XXII MARZO
12113,XXII MARZO
12149,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12151,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12153,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12155,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12202,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12195,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12186,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12179,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12173,STAZIONE CENTRALE - PONTE SEVESO
11881,STAZIONE CENTRALE - PONTE SEVESO
11905,ISOLA
11901,ISOLA
11633,ISOLA
12455,CITTA' STUDI
12452,CITTA' STUDI
12440,CITTA' STUDI
12434,CITTA' STUDI
17625,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
17626,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12160,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
19815,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
11842,DUOMO
11846,GUASTALLA
11559,BRERA
11550,BRERA
11545,BRERA
11260,PAGANO
10929,PAGANO
10923,PAGANO
10921,PAGANO
10915,PAGANO
10879,PORTA MAGENTA
10871,PORTA MAGENTA
10867,PORTA MAGENTA
10864,PORTA MAGENTA
10834,PORTA MAGENTA
17768,PORTA MAGENTA
10835,PORTA MAGENTA
10862,PORTA MAGENTA
10866,PORTA MAGENTA
10872,PORTA MAGENTA
10873,PORTA MAGENTA
10880,PAGANO
10920,PAGANO
10922,PAGANO
10927,PAGANO
11549,BRERA
15741,BRERA
15820,BRERA
11834,BRERA
11844,GUASTALLA
11845,GUASTALLA
17653,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
17654,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
17315,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
17628,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12426,CITTA' STUDI
12439,CITTA' STUDI
12445,CITTA' STUDI
12454,CITTA' STUDI
12462,CITTA' STUDI
12533,LORETO - CASORETTO - NOLO
15736,LORETO - CASORETTO - NOLO
12522,LORETO - CASORETTO - NOLO
12478,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12430,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
16091,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12170,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12161,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12152,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12105,XXII MARZO
12102,XXII MARZO
12060,XXII MARZO
12050,PTA ROMANA
12047,PTA ROMANA
11784,PTA ROMANA
15296,PTA ROMANA
15441,PTA ROMANA
15297,PTA ROMANA
12046,PTA ROMANA
12049,PTA ROMANA
12055,PTA ROMANA
12058,XXII MARZO
12063,XXII MARZO
12104,XXII MARZO
12167,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
17255,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12414,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12479,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12480,CITTA' STUDI
12482,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12477,LORETO - CASORETTO - NOLO
12520,LORETO - CASORETTO - NOLO
12528,LORETO - CASORETTO - NOLO
10585,DE ANGELI - MONTE ROSA
10631,DE ANGELI - MONTE ROSA
10615,SAN SIRO
10605,SAN SIRO
10418,SAN SIRO
10408,SAN SIRO
10380,BANDE NERE
10377,FORZE ARMATE
10381,FORZE ARMATE
17620,FORZE ARMATE
15771,FORZE ARMATE
10062,FORZE ARMATE
14815,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
10160,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
13116,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
11621,ASSIANO
10024,MUGGIANO
10022,MUGGIANO
15558,MUGGIANO
19175,MUGGIANO
19174,MUGGIANO
19176,MUGGIANO
15559,MUGGIANO
10023,MUGGIANO
12934,ASSIANO
10163,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
10057,FORZE ARMATE
10061,FORZE ARMATE
10382,BANDE NERE
10376,BANDE NERE
17922,FORZE ARMATE
10403,SAN SIRO
10416,SAN SIRO
10424,SAN SIRO
10614,SAN SIRO
10623,SAN SIRO
10592,DE ANGELI - MONTE ROSA
10196,LORENTEGGIO
10364,BANDE NERE
10365,BANDE NERE
10361,BANDE NERE
10375,FORZE ARMATE
10396,BANDE NERE
10265,STADIO - IPPODROMI
16847,STADIO - IPPODROMI
10266,STADIO - IPPODROMI
10079,PARCO BOSCO IN CITTA'
10091,TRENNO
10093,TRENNO
10095,TRENNO
10098,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10116,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10115,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10117,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10097,TRENNO
10096,TRENNO
10094,TRENNO
10090,TRENNO
10092,TRENNO
10075,PARCO BOSCO IN CITTA'
18457,PARCO BOSCO IN CITTA'
16999,STADIO - IPPODROMI
10261,STADIO - IPPODROMI
10389,STADIO - IPPODROMI
10393,STADIO - IPPODROMI
10404,SAN SIRO
10378,BANDE NERE
10358,LORENTEGGIO
13155,GIAMBELLINO
11785,PTA ROMANA
12033,UMBRIA - MOLISE - CALVAIRATE
12037,LODI - CORVETTO
17567,SCALO ROMANA
17568,SCALO ROMANA
17569,SCALO ROMANA
17570,MORIVIONE
17572,MORIVIONE
11434,TIBALDI
11432,TIBALDI
11416,TIBALDI
11405,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
11403,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
14993,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
11401,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
11402,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
11413,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
11415,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
11418,TIBALDI
11433,TIBALDI
11435,TIBALDI
17561,MORIVIONE
17564,SCALO ROMANA
17566,SCALO ROMANA
12039,LODI - CORVETTO
12038,LODI - CORVETTO
12034,UMBRIA - MOLISE - CALVAIRATE
12045,PTA ROMANA
11781,PTA ROMANA
17710,GUASTALLA
11790,DUOMO
11795,DUOMO
11807,DUOMO
11817,GUASTALLA
11822,GUASTALLA
17711,GUASTALLA
17712,GUASTALLA
15624,XXII MARZO
12119,XXII MARZO
12116,XXII MARZO
12084,UMBRIA - MOLISE - CALVAIRATE
12366,UMBRIA - MOLISE - CALVAIRATE
12370,UMBRIA - MOLISE - CALVAIRATE
12386,ORTOMERCATO
12389,ORTOMERCATO
12617,TALIEDO - MORSENCHIO - Q.RE FORLANINI
12618,TALIEDO - MORSENCHIO - Q.RE FORLANINI
12817,TALIEDO - MORSENCHIO - Q.RE FORLANINI
12819,TALIEDO - MORSENCHIO - Q.RE FORLANINI
12907,MONLUE' - PONTE LAMBRO
12914,MONLUE' - PONTE LAMBRO
12915,MONLUE' - PONTE LAMBRO
12818,TALIEDO - MORSENCHIO - Q.RE FORLANINI
12813,TALIEDO - MORSENCHIO - Q.RE FORLANINI
12619,TALIEDO - MORSENCHIO - Q.RE FORLANINI
12613,TALIEDO - MORSENCHIO - Q.RE FORLANINI
12388,ORTOMERCATO
15781,ORTOMERCATO
12371,UMBRIA - MOLISE - CALVAIRATE
12367,UMBRIA - MOLISE - CALVAIRATE
15630,XXII MARZO
10172,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
10169,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
10168,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
15829,PARCO BOSCO IN CITTA'
10142,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
10147,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
10159,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
10070,FORZE ARMATE
10227,FORZE ARMATE
12967,FORZE ARMATE
10373,FORZE ARMATE
10384,BANDE NERE
10386,BANDE NERE
10569,BANDE NERE
10575,BANDE NERE
10580,BANDE NERE
10601,PORTA MAGENTA
10861,PORTA MAGENTA
10869,PORTA MAGENTA
12936,PAGANO
11211,PAGANO
12935,PAGANO
10868,DE ANGELI - MONTE ROSA
10860,PORTA MAGENTA
10600,PORTA MAGENTA
10577,BANDE NERE
10570,BANDE NERE
10385,BANDE NERE
10383,BANDE NERE
10374,FORZE ARMATE
12966,FORZE ARMATE
10223,FORZE ARMATE
10069,FORZE ARMATE
10158,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
10148,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
10167,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
10171,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
10858,PORTA GENOVA
10853,PORTA GENOVA
10040,PORTA MAGENTA
10884,PORTA MAGENTA
11208,MAGENTA - S.VITTORE
13237,PAGANO
11248,PAGANO
10930,PAGANO
10925,PAGANO
10919,PAGANO
10912,TRE TORRI
10902,DE ANGELI - MONTE ROSA
10671,DE ANGELI - MONTE ROSA
10668,DE ANGELI - MONTE ROSA
10665,DE ANGELI - MONTE ROSA
10661,DE ANGELI - MONTE ROSA
10649,QT 8
10642,QT 8
15091,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10288,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10439,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10310,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10300,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10298,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10295,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
15305,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10296,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10297,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10299,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10311,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10440,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
15323,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10641,QT 8
10648,QT 8
10656,DE ANGELI - MONTE ROSA
10660,DE ANGELI - MONTE ROSA
10667,DE ANGELI - MONTE ROSA
17396,DE ANGELI - MONTE ROSA
16707,DE ANGELI - MONTE ROSA
16708,DE ANGELI - MONTE ROSA
10909,TRE TORRI
10918,PAGANO
10924,PAGANO
10928,PAGANO
11247,PAGANO
11250,MAGENTA - S.VITTORE
11207,MAGENTA - S.VITTORE
10876,PORTA MAGENTA
10026,PORTA MAGENTA
15090,PORTA GENOVA
10189,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10124,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10109,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10111,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10121,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10118,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10292,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10463,VILLAPIZZONE - CAGNOLA - BOLDINASCO
10467,VILLAPIZZONE - CAGNOLA - BOLDINASCO
10673,VILLAPIZZONE - CAGNOLA - BOLDINASCO
10676,VILLAPIZZONE - CAGNOLA - BOLDINASCO
15554,VILLAPIZZONE - CAGNOLA - BOLDINASCO
15555,VILLAPIZZONE - CAGNOLA - BOLDINASCO
14978,GHISOLFA
13778,GHISOLFA
10099,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10190,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10101,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10103,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10110,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10114,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10278,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10279,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10282,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10966,VILLAPIZZONE - CAGNOLA - BOLDINASCO
10690,VILLAPIZZONE - CAGNOLA - BOLDINASCO
10677,VILLAPIZZONE - CAGNOLA - BOLDINASCO
10674,VILLAPIZZONE - CAGNOLA - BOLDINASCO
10465,VILLAPIZZONE - CAGNOLA - BOLDINASCO
10461,MAGGIORE - MUSOCCO - CERTOSA
10123,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10119,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10120,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10112,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10107,MAGGIORE - MUSOCCO - CERTOSA
10125,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10283,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10280,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10277,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10294,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10108,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10105,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10102,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10191,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10100,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
15646,GORLA - PRECOTTO
15874,GORLA - PRECOTTO
15647,GORLA - PRECOTTO
15648,GORLA - PRECOTTO
15294,GORLA - PRECOTTO
15292,BICOCCA
15290,BICOCCA
15288,BICOCCA
12281,BICOCCA
15286,BICOCCA
15287,BICOCCA
15289,BICOCCA
15291,BICOCCA
15293,GORLA - PRECOTTO
15649,GORLA - PRECOTTO
15650,GORLA - PRECOTTO
15873,GORLA - PRECOTTO
11374,AFFORI
11377,AFFORI
17952,AFFORI
18129,AFFORI
18130,AFFORI
11368,AFFORI
17954,DERGANO
11648,DERGANO
17853,SARPI
11650,DERGANO
11647,DERGANO
11645,DERGANO
11370,AFFORI
11366,AFFORI
11365,AFFORI
11376,AFFORI
11373,AFFORI
11395,BRUZZANO
16814,NIGUARDA - CA GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
15415,PARCO NORD
11143,PORTA TICINESE - CONCHETTA
11142,MONCUCCO - SAN CRISTOFORO
10789,MONCUCCO - SAN CRISTOFORO
10777,MONCUCCO - SAN CRISTOFORO
10770,BARONA
10763,BARONA
10781,BARONA
10786,BARONA
10780,BARONA
10773,BARONA
10758,BARONA
10503,BARONA
10507,BARONA
10754,BARONA
10753,BARONA
10750,BARONA
10784,BARONA
10791,BARONA
10795,BARONA
17085,MONCUCCO - SAN CRISTOFORO
10794,BARONA
10790,BARONA
10783,BARONA
10751,BARONA
10752,BARONA
10755,BARONA
10506,BARONA
10508,BARONA
10757,BARONA
10766,BARONA
10785,BARONA
10787,BARONA
10776,BARONA
10768,BARONA
10769,BARONA
10782,MONCUCCO - SAN CRISTOFORO
10819,MONCUCCO - SAN CRISTOFORO
11141,MONCUCCO - SAN CRISTOFORO
11145,PORTA TICINESE - CONCHETTA
17143,BICOCCA
17123,NIGUARDA - CA GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
13562,GRECO - SEGNANO
13563,GRECO - SEGNANO
13564,BICOCCA
13565,BICOCCA
13566,BICOCCA
13567,BICOCCA
15824,BICOCCA
17403,NIGUARDA - CA GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
16811,BRUZZANO
12854,PARCO FORLANINI - CAVRIANO
12852,PARCO FORLANINI - CAVRIANO
18119,PARCO FORLANINI - CAVRIANO
12662,PARCO FORLANINI - CAVRIANO
12851,PARCO FORLANINI - CAVRIANO
12853,PARCO FORLANINI - CAVRIANO
13771,BARONA
10788,BARONA
15363,BARONA
10779,BARONA
10775,BARONA
10761,BARONA
17478,BARONA
10498,BARONA
10497,BARONA
10499,RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO
10802,MONCUCCO - SAN CRISTOFORO
10804,MONCUCCO - SAN CRISTOFORO
10815,PORTA TICINESE - CONCHETTA
10849,PORTA TICINESE - CONCHETTA
11196,MAGENTA - S.VITTORE
10852,PORTA TICINESE - CONCHETTA
10811,MONCUCCO - SAN CRISTOFORO
10805,MONCUCCO - SAN CRISTOFORO
10803,MONCUCCO - SAN CRISTOFORO
10801,MONCUCCO - SAN CRISTOFORO
17474,RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO
17475,BARONA
17476,BARONA
17477,BARONA
10756,BARONA
10771,BARONA
10778,BARONA
16071,BARONA
10792,BARONA
12900,CIMIANO - ROTTOLE - Q.RE FELTRE
12896,ADRIANO
12895,CIMIANO - ROTTOLE - Q.RE FELTRE
12889,CIMIANO - ROTTOLE - Q.RE FELTRE
12877,CIMIANO - ROTTOLE - Q.RE FELTRE
12781,CIMIANO - ROTTOLE - Q.RE FELTRE
12771,CIMIANO - ROTTOLE - Q.RE FELTRE
12763,CIMIANO - ROTTOLE - Q.RE FELTRE
12738,CIMIANO - ROTTOLE - Q.RE FELTRE
12741,CIMIANO - ROTTOLE - Q.RE FELTRE
12686,LAMBRATE - ORTICA
12718,CIMIANO - ROTTOLE - Q.RE FELTRE
12737,CIMIANO - ROTTOLE - Q.RE FELTRE
12764,CIMIANO - ROTTOLE - Q.RE FELTRE
12772,CIMIANO - ROTTOLE - Q.RE FELTRE
12780,CIMIANO - ROTTOLE - Q.RE FELTRE
12876,CIMIANO - ROTTOLE - Q.RE FELTRE
12888,CIMIANO - ROTTOLE - Q.RE FELTRE
12894,CIMIANO - ROTTOLE - Q.RE FELTRE
10181,QUINTO ROMANO
10174,QUINTO ROMANO
16964,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
16965,PARCO BOSCO IN CITTA'
15827,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
13109,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
13110,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
18095,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
17538,FORZE ARMATE
13114,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
13115,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
10175,QUINTO ROMANO
10173,QUINTO ROMANO
12325,LODI - CORVETTO
12324,LODI - CORVETTO
12334,LODI - CORVETTO
12330,LODI - CORVETTO
12328,LODI - CORVETTO
12332,LODI - CORVETTO
12350,LODI - CORVETTO
12345,LODI - CORVETTO
17951,LODI - CORVETTO
12349,LODI - CORVETTO
12333,LODI - CORVETTO
12331,LODI - CORVETTO
12327,LODI - CORVETTO
12329,LODI - CORVETTO
12339,LODI - CORVETTO
12326,LODI - CORVETTO
11007,GHISOLFA
11318,GHISOLFA
11011,GHISOLFA
11000,GHISOLFA
10994,SARPI
10647,QT 8
10637,QT 8
10436,QT 8
10434,QT 8
10430,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10276,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10274,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10273,STADIO - IPPODROMI
10272,STADIO - IPPODROMI
10269,STADIO - IPPODROMI
10259,QUARTO CAGNINO
18507,QUARTO CAGNINO
10240,FORZE ARMATE
17739,LORENTEGGIO
17740,LORENTEGGIO
17975,FORZE ARMATE
10229,FORZE ARMATE
15053,FORZE ARMATE
10245,FORZE ARMATE
18509,QUARTO CAGNINO
18512,QUARTO CAGNINO
10257,QUARTO CAGNINO
17540,STADIO - IPPODROMI
17541,STADIO - IPPODROMI
17542,STADIO - IPPODROMI
17543,STADIO - IPPODROMI
10275,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10431,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10433,QT 8
10435,QT 8
10636,QT 8
10646,QT 8
10658,DE ANGELI - MONTE ROSA
10664,DE ANGELI - MONTE ROSA
10666,DE ANGELI - MONTE ROSA
10672,DE ANGELI - MONTE ROSA
10937,PORTELLO
10942,PORTELLO
10943,PORTELLO
10996,SARPI
11005,GHISOLFA
11319,GHISOLFA
11012,GHISOLFA
17545,FARINI
17546,GHISOLFA
17153,NIGUARDA - CA GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
11134,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
11128,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
11123,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
11104,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
11101,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
11100,CANTALUPA
10747,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
10748,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
11068,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
14868,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
11077,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
11073,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
